customer_id,name,dob,kyc_status,email,phone,address,city,state,zip,country
C-2210,Sophia Davis,05/03/1998,VERIFIED,sophia.davis4399@gmail.com,548-835-2527,"5169 Maple Ave, Cleveland, OH 44114",Cleveland,OH,44114,United States
C-2211,Henry Jackson,1966-09-09,PENDING,henry.jackson@hotmail.com,(336) 288-9009,"3147 Park Ln, Jacksonville, FL 32202",Jacksonville,FL,32202,United States
C-2212,Amelia Johnson,08/22/1971,VERIFIED,amelIa.JoHnsoN8452@OUTLoOK.CoM,9608055616,"9207 Maple Ave, Miami, FL 33131",Miami,FL,33131,United States
C-2213,Harper Hernandez,1956-02-27,VERIFIED,harper.hernandez5799@hotmail.com,(408) 221-4603,"1893 Elm St, Tampa, FL 33602",Tampa,FL,33602,United States
C-2214,Liam Gonzalez,04/10/2001,VERIFIED,liam.gonzalez@hotmail.com,(568) 414-9587,"9378 2nd Ave, Charlotte, NC 28202",Charlotte,NC,28202,United States
C-2215,Isabella Thomas,12/04/1989,VERIFIED,isabella.thomas6924@yahoo.com,+1 796 904 8699,"8822 Cedar Blvd, San Jose, CA 95113",San Jose,CA,95113,United States
C-2216,Evelyn Williams,01/18/1957,VERIFIED,evelyn.williams9209@icloud.com,+1 592 549 7288,"711 Cedar Blvd, Dallas, TX 75201",Dallas,TX,75201,United States
C-2217,Emma Anderson,06/19/2001,VERIFIED,emma.anderson3337@icloud.com,+1 247 323 1761,"  7353 Elm St, San Diego, CA 92101  ",San Diego,CA,92101,United States
C-2218,Olivia Smith,1966-05-21,PENDING,olivia.smith3973@icloud.com,+1 650 835 8436,"9572 Broadway, Dallas, TX 75201",Dallas,TX,75201,United States
C-2219,James Moore,02/26/1998,VERIFIED,james.moore@icloud.com,+1 945 234 7535,"3114 Park Ln, San Francisco, CA 94103",San Francisco,CA,94103,United States
C-2220,Lucas Rodriguez,01/09/1962,PENDING,lucas.rodriguez@gmail.com,(930) 399-8803,"5344 2nd Ave, San Antonio, TX 78205",San Antonio,TX,78205,United States
C-2221,Liam Johnson,2003-11-23,VERIFIED,liam.johnson@icloud.com,+1 357 785 5429,"5343 Maple Ave, Denver, CO 80202",Denver,CO,80202,United States
C-2222,Sophia Moore,1999-08-21,VERIFIED,sophia.moore@outlook.com,+1 944 370 2750,"885 Oak Rd, San Antonio, TX 78205",San Antonio,TX,78205,United States
C-2223,Alexander Garcia,07/23/1995,VERIFIED,alexander.garcia1530@gmail.com,9046157459,"1883 Broadway, Denver, CO 80202",Denver,CO,80202,United States
C-2224,Alexander Miller,1977-04-06,PENDING,alexander.miller@yahoo.com,8723988713,"2900 Sunset Dr, Austin, TX 78701",Austin,TX,78701,United States
C-2225,Olivia Moore,1990-04-12,  VERIFIED ,olivIA.MooRE@IcloUd.com,+1 828 416 2474,"9849 Washington Ave, Miami, FL 33131",Miami,FL,33131,United States
C-2226,Olivia Taylor,1972-01-17,VERIFIED,olivia.taylor@icloud.com,509-235-1301,"4551 Washington Ave, San Francisco, CA 94103",San Francisco,CA,94103,United States
C-2227,Evelyn Thomas,08/14/1967,PENDING,evelyn.thomas8843@icloud.com,6425768247,"1112 Elm St, Detroit, MI 48226",Detroit,MI,48226,United States
C-2228,Sophia Gonzalez,02/09/1985,VERIFIED, sophia.gonzalez@hotmail.com  ,(654) 553-5774,"3852 Main St, Chicago, IL 60604",Chicago,IL,60604,United States
C-2229,Harper Wilson,1973-04-30,VERIFIED,harper.wilson@outlook.com,4253064532,"5811 Maple Ave, Cincinnati, OH 45202",Cincinnati,OH,45202,United States
C-2230,William Johnson,1960-03-17,VERIFIED,william.johnson@outlook.com,2487518343,"6651 Cedar Blvd, Jacksonville, FL 32202",Jacksonville,FL,32202,United States
C-2231,Charlotte Anderson,11/02/1966,PENDING,charlotte.anderson@icloud.com,(520) 851-4202,"9017 Oak Rd, Phoenix, AZ 85004",Phoenix,AZ,85004,United States
C-2232,Sophia Anderson,06/14/1966,VERIFIED,sophia.anderson@yahoo.com,8238247489,"7774 Cedar Blvd, Minneapolis, MN 55415",Minneapolis,MN,55415,United States
C-2233,Isabella Moore,2003-11-09,VERIFIED,isabella.moore@hotmail.com,5689938429,"4535 2nd Ave, New York, NY 10036",New York,NY,10036,United States
C-2234,Harper Anderson,1983-04-02,VERIFIED,harper.anderson@icloud.com,8425664379,"5473 Washington Ave, Denver, CO 80202",Denver,CO,80202,United States
C-2235,William Taylor,06/21/1972,PENDING,william.taylor@outlook.com,(586) 523-6510,"1443 Maple Ave, Philadelphia, PA 19106",Philadelphia,PA,19106,United States
C-2236,Evelyn Davis,1967-11-10,PENDING,evelyn.davis@hotmail.com,(931) 579-5784,"1449 Oak Rd, Detroit, MI 48226",Detroit,MI,48226,United States
C-2237, Harper Thomas ,  1983-09-06  ,VERIFIED,harper.thomas6228@icloud.com,+1 480 225 4618,"3643 Maple Ave, Miami, FL 33131",Miami,FL,33131,United States
C-2238,Isabella Gonzalez,07/03/1982,VERIFIED,isabella.gonzalez@outlook.com,7247974621,"  5457 Maple Ave, Miami, FL 33131  ",Miami,FL,33131,United States
C-2239,James Martin,1970-04-26,VERIFIED,james.martin@hotmail.com,8697368429,"5270 Broadway, Orlando, FL 32801",Orlando,FL,32801,United States
C-2240,Lucas Rodriguez,07/04/1994,VERIFIED, lucas.rodriguez@outlook.com  ,(626) 460-7016,"4044 Cedar Blvd, Houston, TX 77002",Houston,TX,77002,United States
C-2241,Henry Jackson,02/04/1999,VERIFIED,HenrY.jAcKSON7187@HoTMAIL.COM,3005899701,"9643 Pine St, Detroit, MI 48226",Detroit,MI,48226,United States
C-2242,Harper Martinez,06/26/1958,VERIFIED,harper.martinez@hotmail.com,469-620-3224,"3991 2nd Ave, San Jose, CA 95113",San Jose,CA,95113,United States
C-2243,William Thomas, 06/27/1976 ,VERIFIED,william.thomas@gmail.com,232-559-2144,"6677 Washington Ave, Phoenix, AZ 85004",Phoenix,AZ,85004,United States
C-2244,Mia Taylor,02/27/1971,VERIFIED,mia.taylor@icloud.com,+1 503 697 3944,"4664 Sunset Dr, St. Petersburg, FL 33701",St. Petersburg,FL,33701,United States
C-2245,Olivia Jones,01/19/2008,VERIFIED,olivia.jones8040@icloud.com,(717) 861-8900,"6415 Cedar Blvd, Philadelphia, PA 19106",Philadelphia,PA,19106,United States
C-2246,Alexander Garcia,11/17/1964,PENDING,alexander.garcia@yahoo.com,734-904-4489,"5421 2nd Ave, Seattle, WA 98104",Seattle,WA,98104,United States
C-2247,Alexander Garcia,02/23/2007,VERIFIED,alexander.garcia@outlook.com,8286715135,"315 Park Ln, Miami, FL 33131",Miami,FL,33131,United States
C-2248,Sophia Jackson,1960-05-02,VERIFIED,sophia.jackson@icloud.com,+1 535 669 5082,"9225 Elm St, Dallas, TX 75201",Dallas,TX,75201,United States
C-2249,Alexander Davis,04/10/1955,VERIFIED,alexander.davis@gmail.com,3676034021,"3752 Broadway, Chicago, IL 60604",Chicago,IL,60604,United States
C-2250,Emma Rodriguez,  1992-07-06  ,VERIFIED,emma.rodriguez@yahoo.com,(204) 744-6363,"2505 Pine St, Austin, TX 78701",Austin,TX,78701,United States
C-2251,Amelia Gonzalez,1984-09-06,VERIFIED,amelia.gonzalez4600@outlook.com, 227-294-7433  ,"  4446 2nd Ave, Cleveland, OH 44114  ",Cleveland,OH,44114,United States
C-2252,Liam Williams,09/07/1968,PENDING,liam.williams@gmail.com,(239) 825-2295,"2193 Maple Ave, Phoenix, AZ 85004",Phoenix,AZ,85004,United States
C-2253, James Jackson ,1988-03-12,VERIFIED,james.jackson@outlook.com,4076286737,"3750 Washington Ave, Cincinnati, OH 45202",Cincinnati,OH,45202,United States
C-2254,Alexander Jackson,1955-07-28,VERIFIED,alexander.jackson@yahoo.com,664-855-8220,"614 Main St, Orlando, FL 32801",Orlando,FL,32801,United States
C-2255,Mia Martinez,1973-02-12,VERIFIED,mia.martinez3723@hotmail.com,7976452193,"  7465 Elm St, Atlanta, GA 30303 ",Atlanta,GA,30303,United States
C-2256,Liam Wilson,12/24/2002,VERIFIED,liam.wilson@outlook.com,+1 312 524 3229,"340 Sunset Dr, Jacksonville, FL 32202",Jacksonville,FL,32202,United States
C-2257,James Martin,1966-12-05,VERIFIED,james.martin@gmail.com,287-960-6546,"8089 Main St, Seattle, WA 98104",Seattle,WA,98104,United States
C-2258,Emma Johnson,1997-01-04,VERIFIED,emma.johnson@hotmail.com,(974) 739-5105,"7492 Pine St, Miami, FL 33131",Miami,FL,33131,United States
C-2259,Alexander Garcia,08/08/1967,VERIFIED,alexander.garcia@gmail.com,594-254-2737,"2144 Washington Ave, Columbus, OH 43215",Columbus,OH,43215,United States
C-2260,amELiA MOoRE,11/02/1985,VerIfIEd,amelia.moore@gmail.com,629-935-2785,"9702 Cedar Blvd, Houston, TX 77002",Houston,TX,77002,United States
C-2261,Henry Johnson,06/26/1975,VERIFIED,henry.johnson@outlook.com,817-294-7733,"5150 Park Ln, Cleveland, OH 44114",Cleveland,OH,44114,United States
C-2262,Henry Johnson,1965-01-22,VERIFIED,henry.johnson3114@hotmail.com,+1 775 649 8121,"7321 Pine St, New York, NY 10036",New York,NY,10036,United States
C-2263,Evelyn Brown,1967-11-30,VERIFIED,evelyn.brown@hotmail.com,(907) 943-6641,"7005 2nd Ave, Detroit, MI 48226",Detroit,MI,48226,United States
C-2264,Elijah Wilson,1992-07-20,BLOCKED,elijah.wilson7164@yahoo.com,7888712030,"6045 2nd Ave, Minneapolis, MN 55415",Minneapolis,MN,55415,United States
C-2265,Liam Williams,1985-05-09,PENDING,  liam.williams@outlook.com ,407-281-4837,"4601 Park Ln, San Antonio, TX 78205",San Antonio,TX,78205,United States
C-2266,Alexander Williams,1980-07-01,PENDING,aleXANdER.wilLIAMs@ICloud.Com,+1 734 929 5126,"7462 Broadway, Pittsburgh, PA 15222",Pittsburgh,PA,15222,United States
C-2267,Oliver Gonzalez,03/18/1989,VERIFIED,oliver.gonzalez3006@hotmail.com,+1 338 843 3348,"7782 Washington Ave, Phoenix, AZ 85004",Phoenix,AZ,85004,United States
C-2268,Olivia Martinez,1956-01-02,VERIFIED,olivia.martinez@icloud.com,940-540-6433,"3203 Broadway, Atlanta, GA 30303",Atlanta,GA,30303,United States
C-2269,Evelyn Wilson,01/24/1962,VERIFIED,evelyn.wilson@yahoo.com,+1 666 258 2717,"4073 Pine St, New York, NY 10036",New York,NY,10036,United States
C-2270,William Thomas,10/15/2008,PENDING,william.thomas@yahoo.com,6019332655,"7746 Sunset Dr, Austin, TX 78701",Austin,TX,78701,United States
C-2271,Isabella Martinez,12/10/1999,VERIFIED,isabella.martinez@yahoo.com,+1 627 582 7315,"715 Cedar Blvd, Detroit, MI 48226",Detroit,MI,48226,United States
C-2272,Benjamin Brown,1956-02-23,VERIFIED,benjamin.brown6647@icloud.com,3676922837,"9961 Sunset Dr, Philadelphia, PA 19106",Philadelphia,PA,19106,United States
C-2273,William Johnson,1969-02-04, VERIFIED  ,william.johnson@gmail.com,(627) 616-9185,"5722 2nd Ave, Minneapolis, MN 55415",Minneapolis,MN,55415,United States
C-2274,William Martin,2005-11-24,VERIFIED,william.martin9879@hotmail.com,(496) 629-9769,"862 Elm St, Charlotte, NC 28202",Charlotte,NC,28202,United States
C-2275,Benjamin Davis,1994-09-21,VERIFIED,benjamin.davis5230@icloud.com,7767118153,"6007 Oak Rd, Tampa, FL 33602",Tampa,FL,33602,United States
C-2276,Evelyn Thomas,02/24/1963,PENDING,evelyn.thomas@icloud.com,7019852109,"2662 Pine St, Miami, FL 33131",Miami,FL,33131,United States
C-2277,Oliver Johnson,11/26/1958,VERIFIED,oliver.johnson@gmail.com,(713) 701-9810,"6573 2nd Ave, Portland, OR 97204",Portland,OR,97204,United States
C-2278,Henry Rodriguez,1987-01-05,VERIFIED,henry.rodriguez@hotmail.com,(701) 631-9678,"4801 Maple Ave, San Antonio, TX 78205",San Antonio,TX,78205,United States
C-2279,  Emma Miller  ,02/01/2003,PENDING,emma.miller@yahoo.com,+1 709 425 4577,"6195 Main St, San Antonio, TX 78205",San Antonio,TX,78205,United States
C-2280,LuCaS garcia,1976-10-21,VERIFIED,lucas.garcia@hotmail.com,(427) 293-5003,"9227 Sunset Dr, St. Petersburg, FL 33701",St. Petersburg,FL,33701,United States
C-2281,Sophia Smith,1993-12-24,VERIFIED,sophia.smith@icloud.com,(840) 624-2984,"3000 2nd Ave, Philadelphia, PA 19106",Philadelphia,PA,19106,United States
C-2282,Elijah Johnson,11/30/2001,VERIFIED,elijah.johnson@gmail.com,243-957-1712,"7644 2nd Ave, Cincinnati, OH 45202",Cincinnati,OH,45202,United States
C-2283,Ava Martin,01/16/1970,VERIFIED,ava.martin@yahoo.com,+1 522 722 5982,"9400 Main St, Pittsburgh, PA 15222",Pittsburgh,PA,15222,United States
C-2284,William Gonzalez,08/25/1981,VERIFIED,william.gonzalez@hotmail.com,+1 972 807 1766,"645 Washington Ave, San Diego, CA 92101",San Diego,CA,92101,United States
C-2285,Ava Gonzalez,10/12/1971,VERIFIED,ava.gonzalez@gmail.com,4973956367,"6001 OaK rD, sAN fRAncISco, Ca 94103",San Francisco,CA,94103,United States
C-2286,Liam Jackson,1998-10-20,VERIFIED,liam.jackson1851@hotmail.com,7855914415,"  3338 Sunset Dr, San Diego, CA 92101  ",San Diego,CA,92101,United States
C-2287,Ava Miller,1989-03-02,PENDING,ava.miller@outlook.com,+1 920 893 3205,"7000 Washington Ave, San Diego, CA 92101",San Diego,CA,92101,United States
C-2288,Emma Johnson, 2005-02-07 ,VERIFIED,emma.johnson2748@gmail.com,(288) 754-9954,"555 Oak Rd, Dallas, TX 75201",Dallas,TX,75201,United States
C-2289,Isabella Lopez,1995-06-07,VERIFIED,isabella.lopez@yahoo.com,+1 329 683 1741,"1190 Elm St, San Jose, CA 95113",San Jose,CA,95113,United States
C-2290,Sophia Smith,06/16/1978,VERIFIED,sophia.smith@hotmail.com,(519) 762-3096,"8778 Elm St, Nashville, TN 37203",Nashville,TN,37203,United States
C-2291,Sophia Lopez,1992-12-12,VERIFIED,sophia.lopez@hotmail.com,587-625-3035,"2431 Cedar Blvd, Seattle, WA 98104",Seattle,WA,98104,United States
C-2292,Mia Taylor,07/12/1989,BLOCKED,mia.taylor@gmail.com,  +1 417 750 7594  ,"221 Sunset Dr, Orlando, FL 32801",Orlando,FL,32801,United States
C-2293,Benjamin Jackson,12/16/1994,VERIFIED,benjamin.jackson@yahoo.com,(637) 780-5714,"7535 Pine St, Dallas, TX 75201",Dallas,TX,75201,United States
C-2294,Alexander Miller,1957-09-15,VERIFIED,alexander.miller@hotmail.com,+1 387 706 1278,"9247 Sunset Dr, Minneapolis, MN 55415",Minneapolis,MN,55415,United States
C-2295,Oliver Jones,06/07/1963,VERIFIED,oliver.jones@outlook.com,(947) 879-3146,"4106 Sunset Dr, Atlanta, GA 30303",Atlanta,GA,30303,United States
C-2296,Lucas Garcia,10/11/2005,VERIFIED,lucas.garcia@icloud.com,4885287909,"9128 Main St, Philadelphia, PA 19106",Philadelphia,PA,19106,United States
C-2297,Lucas Davis,06/21/1977,PENDING,lUcAs.dAviS@icloUD.cOM,8818233614,"2523 Broadway, Miami, FL 33131",Miami,FL,33131,United States
C-2298,Oliver Anderson,07/03/1991,VERIFIED,oliver.anderson@gmail.com,907-946-7425,"2836 Maple Ave, Dallas, TX 75201",Dallas,TX,75201,United States
C-2299,James Davis,1963-02-17,VERIFIED,james.davis@outlook.com,8715144086,"8511 Oak Rd, Seattle, WA 98104",Seattle,WA,98104,United States
C-2300,Ava Lopez, 2007-05-23  ,VERIFIED,ava.lopez4862@hotmail.com,(782) 726-1352,"2094 Elm St, Portland, OR 97204",Portland,OR,97204,United States
C-2301,Evelyn Anderson,1955-04-28,VERIFIED,evelyn.anderson@gmail.com,4745082624,"9883 2nd Ave, Orlando, FL 32801",Orlando,FL,32801,United States
C-2302,Mia Rodriguez,06/14/1970,VERIFIED,mia.rodriguez@hotmail.com,(424) 931-1790,"7013 Maple Ave, Denver, CO 80202",Denver,CO,80202,United States
C-2303,hARpeR joHnson,1955-11-12,VERIFIED,harper.johnson1698@outlook.com,+1 276 284 8566,"4920 Broadway, Orlando, FL 32801",Orlando,FL,32801,United States
C-2304,Liam Wilson,1983-08-26,VERIFIED,liam.wilson@gmail.com,+1 236 798 8508,"8550 Park Ln, Houston, TX 77002",Houston,TX,77002,United States
C-2305,Sophia Garcia,10/10/1958,PENDING,sophia.garcia@gmail.com,(485) 233-6189,"5118 Sunset Dr, Charlotte, NC 28202",Charlotte,NC,28202,United States
C-2306,Amelia Johnson,05/25/1980,pENDING,amelia.johnson@hotmail.com,4018236146,"4834 Elm St, Chicago, IL 60604",Chicago,IL,60604,United States
C-2307,Alexander Williams,11/03/1966,veRIfIed,alexander.williams@gmail.com,(760) 942-5096,"1075 Oak Rd, Miami, FL 33131",Miami,FL,33131,United States
C-2308,Mia Wilson,11/20/2002,BLOCKED,mia.wilson8685@outlook.com,498-564-9841,"2566 Park Ln, Portland, OR 97204",Portland,OR,97204,United States
C-2309,William Anderson,01/20/2002,VERIFIED,william.anderson@icloud.com,(357) 673-7349,"7425 Washington Ave, Chicago, IL 60604",Chicago,IL,60604,United States
C-2310,William Williams,  08/20/1965  ,PENDING,william.williams@gmail.com,(556) 892-5948,"9670 Sunset Dr, Detroit, MI 48226",Detroit,MI,48226,United States
C-2311,Charlotte Lopez,1984-12-07,PENDING,charlotte.lopez4237@icloud.com,714-225-2410," 5469 Maple Ave, Denver, CO 80202  ",Denver,CO,80202,United States
C-2312,Harper Jackson,1977-08-16,VERIFIED,harper.jackson@yahoo.com,2735683160,"7834 2nd Ave, Jacksonville, FL 32202",Jacksonville,FL,32202,United States
C-2313,Emma Williams,1979-06-16,VERIFIED,emma.williams@yahoo.com,4682705096,"557 PIne St, columBUs, Oh 43215",Columbus,OH,43215,United States
C-2314,Lucas Martinez,06/16/2003,VERIFIED,lucas.martinez3092@outlook.com,(766) 557-1477,"6993 Maple Ave, Detroit, MI 48226",Detroit,MI,48226,United States
C-2315,James Anderson,1984-07-12,PENDING,james.anderson@yahoo.com,572-765-5060,"5936 Broadway, Tampa, FL 33602",Tampa,FL,33602,United States
C-2316,Benjamin Miller,03/13/1982,VERIFIED,benjamin.miller@gmail.com,(809) 222-2644,"3764 Cedar Blvd, Denver, CO 80202",Denver,CO,80202,United States
C-2317,Isabella Johnson,1960-02-13,VERIFIED,isabella.johnson@hotmail.com,+1 293 942 7210,"2959 Maple Ave, Columbus, OH 43215",Columbus,OH,43215,United States
C-2318,Harper Hernandez,1996-06-26,VERIFIED,harper.hernandez9894@hotmail.com,(418) 388-5381,"2125 Cedar Blvd, Miami, FL 33131",Miami,FL,33131,United States
C-2319,  William Smith ,2006-02-19,VERIFIED,william.smith@icloud.com,(297) 832-8418,"1297 2nd Ave, San Francisco, CA 94103",San Francisco,CA,94103,United States
C-2320,Evelyn Anderson,2000-05-29,PENDING,evelyn.anderson@hotmail.com,517-847-1930,"3264 Oak Rd, Orlando, FL 32801",Orlando,FL,32801,United States
C-2321,Noah Gonzalez,12/07/1955,VERIFIED, noah.gonzalez@hotmail.com  ,+1 738 560 8238,"8414 Park Ln, Columbus, OH 43215",Columbus,OH,43215,United States
C-2322,Olivia Thomas,1973-11-23,VERIFIED,olivia.thomas@yahoo.com,897-914-9656,"  3798 Sunset Dr, San Jose, CA 95113 ",San Jose,CA,95113,United States
C-2323,  Noah Garcia ,12/18/1985,VERIFIED,noah.garcia7964@hotmail.com,8938032000,"6024 bRoAdwAy, BOstON, Ma 02108",Boston,MA,02108,United States
C-2324,Evelyn Taylor,03/12/1980,VERIFIED,evelyn.taylor@gmail.com,353-273-7819,"9295 Broadway, San Diego, CA 92101",San Diego,CA,92101,United States
C-2325,Benjamin Thomas,1978-12-30,VERIFIED,benjamin.thomas7794@gmail.com,+1 223 883 2262,"9463 Maple Ave, Cleveland, OH 44114",Cleveland,OH,44114,United States
C-2326,Alexander Martin,11/05/1982,VERIFIED,alexander.martin7859@outlook.com,8404549603,"1761 Washington Ave, San Antonio, TX 78205",San Antonio,TX,78205,United States
C-2327,  Evelyn Hernandez  ,06/02/1972,VERIFIED,evelyn.hernandez6709@yahoo.com,+1 403 945 6489,"6144 Main St, Austin, TX 78701",Austin,TX,78701,United States
C-2328,Lucas Thomas,  2005-04-13 ,VERIFIED,LuCas.thomas@GmaiL.COm,661-649-5308,"7085 Broadway, San Francisco, CA 94103",San Francisco,CA,94103,United States
C-2329,Charlotte Rodriguez,1999-07-13,VERIFIED,charlotte.rodriguez7603@hotmail.com,319-877-3811,"802 Oak Rd, Charlotte, NC 28202",Charlotte,NC,28202,United States
C-2330,Elijah Jones,1983-07-19,VERIFIED,elijah.jones@yahoo.com,378-231-4176,"7099 Cedar Blvd, Nashville, TN 37203",Nashville,TN,37203,United States
C-2331,Charlotte Anderson,1965-05-22,PENDING,charlotte.anderson@yahoo.com,(603) 611-6470,"3592 Sunset Dr, Orlando, FL 32801",Orlando,FL,32801,United States
C-2332,Liam Taylor,09/04/1955,VERIFIED,liam.taylor8390@hotmail.com,4998853104,"9795 Broadway, San Francisco, CA 94103",San Francisco,CA,94103,United States
C-2333,Mia Lopez,10/01/1980, VERIFIED  ,mia.lopez8624@gmail.com,(527) 317-3858,"1925 Washington Ave, Minneapolis, MN 55415",Minneapolis,MN,55415,United States
C-2334,Harper Brown,1990-02-07,VERIFIED,harper.brown@yahoo.com,+1 365 696 9151,"3772 2nd Ave, Philadelphia, PA 19106",Philadelphia,PA,19106,United States
C-2335,Alexander Jones,06/18/1991,VeRIFIeD,alexanDEr.JoNes@HOTMAil.coM,(412) 317-6239,"2718 Main St, Pittsburgh, PA 15222",Pittsburgh,PA,15222,United States
C-2336,Elijah Johnson,02/19/2004,VERIFIED,elijah.johnson@yahoo.com,3012074427,"7543 Maple Ave, Philadelphia, PA 19106",Philadelphia,PA,19106,United States
C-2337,Benjamin Johnson,1958-06-20,VERIFIED,benjamin.johnson@hotmail.com,+1 640 900 4430,"4699 Cedar Blvd, San Antonio, TX 78205",San Antonio,TX,78205,United States
C-2338,Benjamin Gonzalez,1955-07-11,VERIFIED,benjamin.gonzalez6649@yahoo.com,+1 245 796 5530,"3903 Pine St, Pittsburgh, PA 15222",Pittsburgh,PA,15222,United States
C-2339,Sophia Smith,1969-12-24,VERIFIED,sophia.smith@gmail.com,+1 668 486 5537,"8927 Cedar Blvd, Houston, TX 77002",Houston,TX,77002,United States
C-2340, Mia Smith ,2003-05-14,VERIFIED,mia.smith7734@hotmail.com,531-935-1291,"417 2nd Ave, Portland, OR 97204",Portland,OR,97204,United States
C-2341,Henry Martinez,12/15/1965,VERIFIED,henry.martinez@icloud.com,755-988-3646,"85 Broadway, Chicago, IL 60604",Chicago,IL,60604,United States
C-2342,Liam Lopez,06/09/1964,VERIFIED,liam.lopez@icloud.com,609-645-6075,"4681 Park Ln, Detroit, MI 48226",Detroit,MI,48226,United States
C-2343,Emma Miller,1976-03-06,BLOCKED,emma.miller@outlook.com,(537) 617-9138,"4941 Maple Ave, Austin, TX 78701",Austin,TX,78701,United States
C-2344,Mia Miller,03/04/1977,VERIFIED,Mia.milLER@oUtlook.coM,(896) 372-3548,"6187 Main St, St. Petersburg, FL 33701",St. Petersburg,FL,33701,United States
C-2345,Evelyn Lopez,1969-10-28,BLOCKED,evelyn.lopez5555@yahoo.com,+1 527 317 9874,"1764 Park Ln, Nashville, TN 37203",Nashville,TN,37203,United States
C-2346,Liam Williams,08/01/1977,VERIFIED,liam.williams@icloud.com,+1 305 991 9476,"815 Oak Rd, Nashville, TN 37203",Nashville,TN,37203,United States
C-2347,  Ava Miller  ,05/22/1963,PENDING,ava.miller@yahoo.com,(746) 923-2692,"7385 2nd Ave, Minneapolis, MN 55415",Minneapolis,MN,55415,United States
